index,Better,Worse,label
303,frames/Suturing/C003,frames/Suturing/E005,1
124,frames/Suturing/C002,frames/Suturing/D004,1
20,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/B3,1
82,frames/Knot_Tying/H005,frames/Knot_Tying/D003,1
101,frames/Knot_Tying/H005,frames/Knot_Tying/I003,1
186,frames/Needle_Passing/H004,frames/Needle_Passing/D005,1
303,frames/Suturing/I004,frames/Suturing/D001,1
122,frames/Suturing/I004,frames/Suturing/E001,1
204,frames/ChopstickUsing/H3,frames/ChopstickUsing/G5,1
284,frames/Knot_Tying/H003,frames/Knot_Tying/G002,1
254,frames/ChopstickUsing/E1,frames/ChopstickUsing/F4,1
12,frames/Knot_Tying/E005,frames/Knot_Tying/C001,1
276,frames/Knot_Tying/D001,frames/Knot_Tying/B002,1
25,frames/Suturing/C003,frames/Suturing/F004,1
4,frames/HandDrawing/A5,frames/HandDrawing/A2,1
306,frames/Suturing/D005,frames/Suturing/B001,1
273,frames/Suturing/B003,frames/Suturing/D004,1
71,frames/Knot_Tying/D003,frames/Knot_Tying/B003,1
294,frames/Knot_Tying/E001,frames/Knot_Tying/B003,1
155,frames/Needle_Passing/I004,frames/Needle_Passing/D004,1
240,frames/Suturing/D002,frames/Suturing/H001,1
68,frames/DoughRolling/S09,frames/DoughRolling/S50,1
61,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/C5,1
141,frames/Needle_Passing/E003,frames/Needle_Passing/B001,1
247,frames/Suturing/H004,frames/Suturing/H001,1
340,frames/Knot_Tying/C005,frames/Knot_Tying/F005,1
124,frames/ChopstickUsing/D3,frames/ChopstickUsing/B4,1
5,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/B1,1
35,frames/Suturing/H001,frames/Suturing/B005,1
118,frames/Knot_Tying/E001,frames/Knot_Tying/H003,1
75,frames/ChopstickUsing/D2,frames/ChopstickUsing/H1,1
59,frames/ChopstickUsing/C4,frames/ChopstickUsing/B5,1
38,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/A2,1
86,frames/Knot_Tying/E004,frames/Knot_Tying/B004,1
241,frames/Needle_Passing/H005,frames/Needle_Passing/D002,1
244,frames/Suturing/H003,frames/Suturing/C002,1
239,frames/ChopstickUsing/B3,frames/ChopstickUsing/B5,1
114,frames/ChopstickUsing/F1,frames/ChopstickUsing/F4,1
174,frames/ChopstickUsing/D5,frames/ChopstickUsing/B2,1
241,frames/Suturing/E005,frames/Suturing/G001,1
266,frames/Suturing/C003,frames/Suturing/B002,1
70,frames/ChopstickUsing/C4,frames/ChopstickUsing/E5,1
16,frames/DoughRolling/S16,frames/DoughRolling/S11,1
39,frames/DoughRolling/S28,frames/DoughRolling/S41,0
264,frames/Knot_Tying/H005,frames/Knot_Tying/D002,1
2,frames/HandDrawing/A1,frames/HandDrawing/B4,0
92,frames/ChopstickUsing/F1,frames/ChopstickUsing/G5,1
115,frames/ChopstickUsing/H3,frames/ChopstickUsing/G5,1
123,frames/Suturing/D002,frames/Suturing/D004,1
271,frames/Needle_Passing/I004,frames/Needle_Passing/B001,1
197,frames/Knot_Tying/B003,frames/Knot_Tying/B002,1
38,frames/ChopstickUsing/E2,frames/ChopstickUsing/F4,1
187,frames/Knot_Tying/G002,frames/Knot_Tying/I002,1
196,frames/Suturing/F001,frames/Suturing/H001,1
307,frames/Suturing/H004,frames/Suturing/D002,1
166,frames/Suturing/H004,frames/Suturing/I001,1
50,frames/DoughRolling/S22,frames/DoughRolling/S34,1
8,frames/DoughRolling/S25,frames/DoughRolling/S15,1
180,frames/ChopstickUsing/H3,frames/ChopstickUsing/H2,1
343,frames/Knot_Tying/E004,frames/Knot_Tying/F001,1
75,frames/Knot_Tying/E004,frames/Knot_Tying/I005,1
302,frames/Knot_Tying/E005,frames/Knot_Tying/D001,1
61,frames/DoughRolling/S34,frames/DoughRolling/S37,0
53,frames/HandDrawing/A5,frames/HandDrawing/E1,1
143,frames/ChopstickUsing/C3,frames/ChopstickUsing/A4,1
277,frames/ChopstickUsing/H2,frames/ChopstickUsing/C2,1
33,frames/HandDrawing/B1,frames/HandDrawing/A2,1
67,frames/ChopstickUsing/B3,frames/ChopstickUsing/C3,1
98,frames/Knot_Tying/C004,frames/Knot_Tying/B004,1
153,frames/Suturing/I004,frames/Suturing/D005,1
63,frames/Knot_Tying/E005,frames/Knot_Tying/I002,1
158,frames/Suturing/F001,frames/Suturing/E001,1
276,frames/Suturing/C002,frames/Suturing/B002,1
45,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/B3,1
73,frames/Knot_Tying/E005,frames/Knot_Tying/D001,1
259,frames/Knot_Tying/G001,frames/Knot_Tying/I005,1
31,frames/HandDrawing/B1,frames/HandDrawing/B4,1
17,frames/HandDrawing/B3,frames/HandDrawing/F4,1
129,frames/Knot_Tying/H003,frames/Knot_Tying/G001,1
41,frames/Suturing/G001,frames/Suturing/B004,1
379,frames/Suturing/F002,frames/Suturing/F004,1
18,frames/Suturing/F004,frames/Suturing/E001,1
23,frames/ChopstickUsing/H5,frames/ChopstickUsing/F4,1
243,frames/Knot_Tying/D002,frames/Knot_Tying/F003,1
159,frames/Knot_Tying/D002,frames/Knot_Tying/F005,1
126,frames/ChopstickUsing/C1,frames/ChopstickUsing/E2,1
184,frames/ChopstickUsing/H1,frames/ChopstickUsing/E5,1
286,frames/Knot_Tying/H004,frames/Knot_Tying/F005,1
27,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/A3,1
302,frames/Suturing/C003,frames/Suturing/I002,1
12,frames/Knot_Tying/G003,frames/Knot_Tying/G004,1
126,frames/Needle_Passing/F004,frames/Needle_Passing/D005,1
251,frames/ChopstickUsing/H2,frames/ChopstickUsing/G4,1
171,frames/Suturing/E004,frames/Suturing/B003,1
254,frames/Suturing/E003,frames/Suturing/D003,1
7,frames/Needle_Passing/C001,frames/Needle_Passing/B002,1
87,frames/Needle_Passing/F004,frames/Needle_Passing/B003,1
73,frames/DoughRolling/S37,frames/DoughRolling/S35,1
271,frames/Suturing/I004,frames/Suturing/E003,1
65,frames/HandDrawing/B3,frames/HandDrawing/F5,1
57,frames/DoughRolling/S33,frames/DoughRolling/S36,0
35,frames/ChopstickUsing/H5,frames/ChopstickUsing/F3,1
102,frames/DoughRolling/S22,frames/DoughRolling/S40,1
49,frames/Needle_Passing/F004,frames/Needle_Passing/C005,1
201,frames/ChopstickUsing/C1,frames/ChopstickUsing/C5,1
187,frames/Needle_Passing/B003,frames/Needle_Passing/C003,1
104,frames/Knot_Tying/E005,frames/Knot_Tying/I001,1
51,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/B1,1
101,frames/Needle_Passing/I003,frames/Needle_Passing/D002,1
220,frames/Suturing/E002,frames/Suturing/I003,1
35,frames/Suturing/C004,frames/Suturing/H003,1
64,frames/Needle_Passing/H004,frames/Needle_Passing/B003,1
156,frames/Needle_Passing/E005,frames/Needle_Passing/B003,1
105,frames/Knot_Tying/H004,frames/Knot_Tying/G002,1
25,frames/DoughRolling/S25,frames/DoughRolling/S14,1
38,frames/DoughRolling/S49,frames/DoughRolling/S09,1
32,frames/Suturing/B005,frames/Suturing/B004,1
169,frames/ChopstickUsing/F4,frames/ChopstickUsing/B5,1
193,frames/Needle_Passing/D003,frames/Needle_Passing/B002,1
77,frames/Needle_Passing/F003,frames/Needle_Passing/E001,1
147,frames/ChopstickUsing/D5,frames/ChopstickUsing/C3,1
15,frames/Needle_Passing/I005,frames/Needle_Passing/E005,1
204,frames/ChopstickUsing/E2,frames/ChopstickUsing/A4,1
250,frames/Suturing/E005,frames/Suturing/B004,1
364,frames/Knot_Tying/C005,frames/Knot_Tying/E001,1
72,frames/Knot_Tying/H004,frames/Knot_Tying/E004,1
23,frames/HandDrawing/B4,frames/HandDrawing/E1,0
347,frames/Suturing/F003,frames/Suturing/G002,1
4,frames/ChopstickUsing/H3,frames/ChopstickUsing/G2,1
137,frames/Suturing/E005,frames/Suturing/D002,1
123,frames/Knot_Tying/H004,frames/Knot_Tying/I002,1
248,frames/Knot_Tying/F001,frames/Knot_Tying/B004,1
33,frames/Suturing/D002,frames/Suturing/I003,1
6,frames/DoughRolling/S22,frames/DoughRolling/S31,1
17,frames/HandDrawing/A5,frames/HandDrawing/A3,1
154,frames/Needle_Passing/I002,frames/Needle_Passing/B002,1
53,frames/ChopstickUsing/H3,frames/ChopstickUsing/A4,1
74,frames/ChopstickUsing/H1,frames/ChopstickUsing/G1,1
9,frames/Suturing/E004,frames/Suturing/I001,1
20,frames/Sonic_Drawing/C2,frames/Sonic_Drawing/C1,1
30,frames/DoughRolling/S53,frames/DoughRolling/S17,1
126,frames/Knot_Tying/C005,frames/Knot_Tying/I005,1
68,frames/Knot_Tying/H004,frames/Knot_Tying/I002,1
130,frames/ChopstickUsing/D2,frames/ChopstickUsing/H5,1
261,frames/Needle_Passing/I003,frames/Needle_Passing/D001,1
295,frames/Suturing/H003,frames/Suturing/D005,1
22,frames/Knot_Tying/E002,frames/Knot_Tying/I005,1
10,frames/Suturing/I005,frames/Suturing/B004,1
243,frames/Knot_Tying/G003,frames/Knot_Tying/G001,1
267,frames/Needle_Passing/E004,frames/Needle_Passing/C005,1
4,frames/Needle_Passing/C001,frames/Needle_Passing/D002,0
298,frames/Suturing/C002,frames/Suturing/B003,1
184,frames/Suturing/F005,frames/Suturing/F004,1
262,frames/ChopstickUsing/D4,frames/ChopstickUsing/C4,1
43,frames/ChopstickUsing/H2,frames/ChopstickUsing/F1,1
147,frames/Suturing/I002,frames/Suturing/B001,1
248,frames/ChopstickUsing/D2,frames/ChopstickUsing/E3,1
0,frames/DoughRolling/S09,frames/DoughRolling/S47,1
53,frames/DoughRolling/S16,frames/DoughRolling/S17,1
49,frames/Knot_Tying/E003,frames/Knot_Tying/D002,1
186,frames/Knot_Tying/D002,frames/Knot_Tying/G004,1
78,frames/DoughRolling/S50,frames/DoughRolling/S51,0
243,frames/ChopstickUsing/C3,frames/ChopstickUsing/G1,1
50,frames/HandDrawing/B4,frames/HandDrawing/B2,1
183,frames/Suturing/F004,frames/Suturing/E003,1
250,frames/Knot_Tying/C002,frames/Knot_Tying/D002,1
61,frames/Knot_Tying/F002,frames/Knot_Tying/G005,1
291,frames/Knot_Tying/B001,frames/Knot_Tying/I005,1
83,frames/Needle_Passing/H005,frames/Needle_Passing/E003,1
31,frames/HandDrawing/B5,frames/HandDrawing/F5,0
44,frames/HandDrawing/A2,frames/HandDrawing/E3,1
157,frames/Needle_Passing/B004,frames/Needle_Passing/B002,1
53,frames/Knot_Tying/E004,frames/Knot_Tying/G001,1
237,frames/Suturing/F005,frames/Suturing/B004,1
238,frames/Suturing/C002,frames/Suturing/D005,1
129,frames/ChopstickUsing/D4,frames/ChopstickUsing/B2,1
16,frames/Suturing/F001,frames/Suturing/I002,1
70,frames/Needle_Passing/I005,frames/Needle_Passing/H005,1
275,frames/Suturing/E003,frames/Suturing/D002,1
211,frames/ChopstickUsing/D2,frames/ChopstickUsing/F3,1
123,frames/ChopstickUsing/D5,frames/ChopstickUsing/F4,1
73,frames/Needle_Passing/E004,frames/Needle_Passing/D005,1
14,frames/Knot_Tying/E005,frames/Knot_Tying/F001,1
215,frames/Suturing/H005,frames/Suturing/H004,1
61,frames/ChopstickUsing/C5,frames/ChopstickUsing/E2,1
100,frames/ChopstickUsing/H2,frames/ChopstickUsing/G1,1
37,frames/Suturing/C001,frames/Suturing/H003,1
179,frames/ChopstickUsing/H4,frames/ChopstickUsing/B1,1
36,frames/ChopstickUsing/B4,frames/ChopstickUsing/G2,0
25,frames/ChopstickUsing/H2,frames/ChopstickUsing/G3,1
47,frames/DoughRolling/S07,frames/DoughRolling/S14,1
96,frames/Suturing/E002,frames/Suturing/E005,1
275,frames/Knot_Tying/H004,frames/Knot_Tying/B003,1
237,frames/Suturing/D005,frames/Suturing/B004,1
60,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/A3,1
25,frames/Knot_Tying/H004,frames/Knot_Tying/I001,1
7,frames/Needle_Passing/C004,frames/Needle_Passing/D004,0
29,frames/HandDrawing/E4,frames/HandDrawing/F4,1
58,frames/ChopstickUsing/E1,frames/ChopstickUsing/E5,0
85,frames/DoughRolling/S25,frames/DoughRolling/S11,1
129,frames/ChopstickUsing/F5,frames/ChopstickUsing/G1,1
57,frames/HandDrawing/B3,frames/HandDrawing/E5,1
206,frames/ChopstickUsing/D5,frames/ChopstickUsing/C1,1
141,frames/Needle_Passing/F003,frames/Needle_Passing/D005,1
44,frames/DoughRolling/S31,frames/DoughRolling/S30,1
286,frames/Knot_Tying/H005,frames/Knot_Tying/I005,1
71,frames/Needle_Passing/F004,frames/Needle_Passing/I003,1
28,frames/Suturing/I001,frames/Suturing/B004,1
124,frames/Needle_Passing/B003,frames/Needle_Passing/B001,1
156,frames/Knot_Tying/E002,frames/Knot_Tying/G003,1
224,frames/Knot_Tying/E004,frames/Knot_Tying/D003,1
282,frames/ChopstickUsing/A2,frames/ChopstickUsing/C2,1
33,frames/HandDrawing/E1,frames/HandDrawing/E4,0
239,frames/Suturing/I004,frames/Suturing/I005,1
69,frames/Needle_Passing/H005,frames/Needle_Passing/F003,1
45,frames/DoughRolling/S31,frames/DoughRolling/S34,0
144,frames/Needle_Passing/F001,frames/Needle_Passing/H002,1
76,frames/HandDrawing/A5,frames/HandDrawing/F2,1
339,frames/Suturing/F005,frames/Suturing/D003,1
89,frames/Knot_Tying/E005,frames/Knot_Tying/E004,1
287,frames/ChopstickUsing/D3,frames/ChopstickUsing/F2,1
154,frames/Knot_Tying/E002,frames/Knot_Tying/F003,1
270,frames/Knot_Tying/H005,frames/Knot_Tying/B003,1
199,frames/Needle_Passing/D005,frames/Needle_Passing/C004,1
265,frames/Knot_Tying/C004,frames/Knot_Tying/B001,1
213,frames/Knot_Tying/F004,frames/Knot_Tying/B004,1
170,frames/ChopstickUsing/H3,frames/ChopstickUsing/E1,1
33,frames/Knot_Tying/H003,frames/Knot_Tying/B003,1
222,frames/ChopstickUsing/A1,frames/ChopstickUsing/G2,1
297,frames/ChopstickUsing/E4,frames/ChopstickUsing/F3,1
25,frames/Knot_Tying/E002,frames/Knot_Tying/C003,1
98,frames/DoughRolling/S18,frames/DoughRolling/S16,1
35,frames/ChopstickUsing/B2,frames/ChopstickUsing/E4,1
221,frames/Knot_Tying/F005,frames/Knot_Tying/I001,1
221,frames/Needle_Passing/H002,frames/Needle_Passing/E003,1
92,frames/Needle_Passing/H005,frames/Needle_Passing/D001,1
59,frames/Suturing/I004,frames/Suturing/C002,1
203,frames/Suturing/B005,frames/Suturing/B004,1
162,frames/Needle_Passing/H002,frames/Needle_Passing/F003,1
116,frames/Needle_Passing/I004,frames/Needle_Passing/D002,1
1,frames/Suturing/B001,frames/Suturing/G003,0
288,frames/ChopstickUsing/D3,frames/ChopstickUsing/B5,1
198,frames/Knot_Tying/C001,frames/Knot_Tying/F003,1
212,frames/ChopstickUsing/D5,frames/ChopstickUsing/G4,1
160,frames/Suturing/G004,frames/Suturing/E001,1
0,frames/DoughRolling/S33,frames/DoughRolling/S08,1
199,frames/Suturing/F004,frames/Suturing/I003,1
263,frames/Knot_Tying/F001,frames/Knot_Tying/F003,1
194,frames/Needle_Passing/C005,frames/Needle_Passing/C001,1
256,frames/ChopstickUsing/H1,frames/ChopstickUsing/F3,1
115,frames/Suturing/C002,frames/Suturing/B001,1
61,frames/ChopstickUsing/H4,frames/ChopstickUsing/F5,1
173,frames/Suturing/F003,frames/Suturing/G003,1
84,frames/Needle_Passing/F004,frames/Needle_Passing/E003,1
323,frames/Suturing/H005,frames/Suturing/E002,1
99,frames/DoughRolling/S22,frames/DoughRolling/S37,1
139,frames/Suturing/G002,frames/Suturing/B002,1
156,frames/Needle_Passing/H004,frames/Needle_Passing/E001,1
270,frames/Suturing/C002,frames/Suturing/E005,1
273,frames/Knot_Tying/D004,frames/Knot_Tying/G004,1
120,frames/ChopstickUsing/D4,frames/ChopstickUsing/E1,1
3,frames/Suturing/F003,frames/Suturing/D005,1
210,frames/Suturing/C001,frames/Suturing/H001,1
135,frames/Suturing/D001,frames/Suturing/D004,1
51,frames/Needle_Passing/F004,frames/Needle_Passing/B004,1
46,frames/ChopstickUsing/C2,frames/ChopstickUsing/F4,0
192,frames/ChopstickUsing/C2,frames/ChopstickUsing/F3,1
255,frames/ChopstickUsing/D4,frames/ChopstickUsing/B4,1
123,frames/ChopstickUsing/C5,frames/ChopstickUsing/G2,1
190,frames/ChopstickUsing/E2,frames/ChopstickUsing/G5,1
194,frames/ChopstickUsing/H1,frames/ChopstickUsing/C1,1
221,frames/Suturing/H004,frames/Suturing/B001,1
15,frames/Needle_Passing/B004,frames/Needle_Passing/C001,1
84,frames/DoughRolling/S25,frames/DoughRolling/S51,1
28,frames/Sonic_Drawing/B1,frames/Sonic_Drawing/B3,1
167,frames/Suturing/H003,frames/Suturing/H005,1
93,frames/Needle_Passing/F003,frames/Needle_Passing/E001,1
119,frames/ChopstickUsing/C5,frames/ChopstickUsing/F3,1
26,frames/Knot_Tying/F002,frames/Knot_Tying/D005,1
254,frames/Needle_Passing/D003,frames/Needle_Passing/D001,1
14,frames/Suturing/F003,frames/Suturing/B001,1
128,frames/Needle_Passing/H002,frames/Needle_Passing/B003,1
356,frames/Suturing/I003,frames/Suturing/B003,1
173,frames/ChopstickUsing/E4,frames/ChopstickUsing/E5,1
310,frames/ChopstickUsing/E2,frames/ChopstickUsing/G4,1
107,frames/Knot_Tying/E005,frames/Knot_Tying/G002,1
214,frames/ChopstickUsing/B1,frames/ChopstickUsing/B5,1
173,frames/Suturing/C004,frames/Suturing/I005,1
38,frames/HandDrawing/B4,frames/HandDrawing/F1,1
148,frames/ChopstickUsing/G1,frames/ChopstickUsing/G5,1
24,frames/DoughRolling/S18,frames/DoughRolling/S36,1
15,frames/Needle_Passing/I003,frames/Needle_Passing/D002,1
254,frames/Knot_Tying/E001,frames/Knot_Tying/D002,1
200,frames/Knot_Tying/E001,frames/Knot_Tying/G003,1
127,frames/Suturing/F002,frames/Suturing/D001,1
298,frames/Suturing/H004,frames/Suturing/D002,1
37,frames/HandDrawing/B1,frames/HandDrawing/B2,1
278,frames/Suturing/C001,frames/Suturing/E003,1
102,frames/Needle_Passing/H005,frames/Needle_Passing/C004,1
360,frames/Suturing/F005,frames/Suturing/G002,1
118,frames/Needle_Passing/I004,frames/Needle_Passing/B001,1
233,frames/Suturing/F003,frames/Suturing/F001,1
70,frames/Knot_Tying/B001,frames/Knot_Tying/G003,1
159,frames/ChopstickUsing/C5,frames/ChopstickUsing/G2,1
78,frames/HandDrawing/F4,frames/HandDrawing/F1,1
268,frames/ChopstickUsing/A3,frames/ChopstickUsing/F3,1
0,frames/Sonic_Drawing/D4,frames/Sonic_Drawing/C5,1
21,frames/HandDrawing/A2,frames/HandDrawing/A1,1
311,frames/Knot_Tying/E002,frames/Knot_Tying/I005,1
46,frames/ChopstickUsing/H3,frames/ChopstickUsing/G4,1
269,frames/ChopstickUsing/E3,frames/ChopstickUsing/A2,1
82,frames/DoughRolling/S15,frames/DoughRolling/S34,1
95,frames/Suturing/I001,frames/Suturing/B001,1
11,frames/Knot_Tying/E004,frames/Knot_Tying/I001,1
202,frames/Suturing/C001,frames/Suturing/E005,1
302,frames/Knot_Tying/E003,frames/Knot_Tying/I002,1
9,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/C1,1
57,frames/ChopstickUsing/A3,frames/ChopstickUsing/A1,1
147,frames/Suturing/C003,frames/Suturing/E001,1
135,frames/Needle_Passing/I002,frames/Needle_Passing/C001,1
136,frames/ChopstickUsing/D2,frames/ChopstickUsing/C1,1
207,frames/ChopstickUsing/D3,frames/ChopstickUsing/C3,1
75,frames/DoughRolling/S33,frames/DoughRolling/S47,1
50,frames/HandDrawing/A5,frames/HandDrawing/A2,1
155,frames/ChopstickUsing/H1,frames/ChopstickUsing/G1,1
25,frames/Needle_Passing/E004,frames/Needle_Passing/C001,1
14,frames/DoughRolling/S49,frames/DoughRolling/S40,1
31,frames/DoughRolling/S22,frames/DoughRolling/S40,1
92,frames/Knot_Tying/E003,frames/Knot_Tying/I003,1
52,frames/DoughRolling/S36,frames/DoughRolling/S50,1
155,frames/ChopstickUsing/D3,frames/ChopstickUsing/G3,1
127,frames/ChopstickUsing/H1,frames/ChopstickUsing/E1,1
228,frames/Knot_Tying/F003,frames/Knot_Tying/I005,1
282,frames/ChopstickUsing/H4,frames/ChopstickUsing/F3,1
189,frames/Suturing/E002,frames/Suturing/E001,1
1,frames/Needle_Passing/F001,frames/Needle_Passing/I002,1
43,frames/Suturing/D005,frames/Suturing/B003,1
30,frames/HandDrawing/A2,frames/HandDrawing/F4,1
49,frames/Needle_Passing/E004,frames/Needle_Passing/B002,1
321,frames/Suturing/F001,frames/Suturing/I005,1
50,frames/HandDrawing/A2,frames/HandDrawing/F5,1
33,frames/DoughRolling/S07,frames/DoughRolling/S14,1
57,frames/Sonic_Drawing/A5,frames/Sonic_Drawing/B5,1
142,frames/Needle_Passing/C001,frames/Needle_Passing/B002,1
227,frames/Suturing/F003,frames/Suturing/D005,1
16,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/A1,1
41,frames/Needle_Passing/C005,frames/Needle_Passing/B002,1
75,frames/DoughRolling/S20,frames/DoughRolling/S11,1
15,frames/Sonic_Drawing/D4,frames/Sonic_Drawing/D1,1
291,frames/Knot_Tying/D002,frames/Knot_Tying/I003,1
333,frames/Suturing/C003,frames/Suturing/G001,1
96,frames/DoughRolling/S53,frames/DoughRolling/S19,1
71,frames/DoughRolling/S55,frames/DoughRolling/S14,1
229,frames/Suturing/E003,frames/Suturing/D004,1
48,frames/HandDrawing/A2,frames/HandDrawing/F1,1
317,frames/Knot_Tying/E004,frames/Knot_Tying/G002,1
37,frames/Knot_Tying/I001,frames/Knot_Tying/G004,1
142,frames/Knot_Tying/B002,frames/Knot_Tying/B004,1
365,frames/Suturing/F002,frames/Suturing/E002,1
74,frames/HandDrawing/B1,frames/HandDrawing/F2,1
53,frames/DoughRolling/S55,frames/DoughRolling/S34,1
238,frames/Knot_Tying/C002,frames/Knot_Tying/F001,1
231,frames/Knot_Tying/G005,frames/Knot_Tying/F003,1
59,frames/HandDrawing/A4,frames/HandDrawing/B3,1
65,frames/DoughRolling/S11,frames/DoughRolling/S34,1
246,frames/Suturing/I004,frames/Suturing/H005,1
307,frames/Knot_Tying/C002,frames/Knot_Tying/G002,1
84,frames/Suturing/F004,frames/Suturing/H001,1
251,frames/Suturing/E003,frames/Suturing/G003,1
148,frames/Suturing/F002,frames/Suturing/I002,1
66,frames/Knot_Tying/E001,frames/Knot_Tying/G001,1
35,frames/DoughRolling/S33,frames/DoughRolling/S40,1
372,frames/Suturing/F004,frames/Suturing/C005,1
14,frames/Needle_Passing/C005,frames/Needle_Passing/D001,1
177,frames/Knot_Tying/B001,frames/Knot_Tying/I003,1
16,frames/Needle_Passing/F004,frames/Needle_Passing/I005,1
235,frames/Knot_Tying/H005,frames/Knot_Tying/I001,1
204,frames/Suturing/I002,frames/Suturing/G001,1
336,frames/Suturing/C003,frames/Suturing/B002,1
187,frames/Suturing/D002,frames/Suturing/D001,1
139,frames/Suturing/F005,frames/Suturing/C005,1
99,frames/DoughRolling/S25,frames/DoughRolling/S17,1
211,frames/ChopstickUsing/B2,frames/ChopstickUsing/G4,1
47,frames/Knot_Tying/H004,frames/Knot_Tying/F002,1
261,frames/Suturing/D005,frames/Suturing/G003,1
77,frames/DoughRolling/S08,frames/DoughRolling/S37,1
143,frames/ChopstickUsing/B2,frames/ChopstickUsing/G2,1
268,frames/Knot_Tying/C001,frames/Knot_Tying/H003,1
163,frames/Knot_Tying/C004,frames/Knot_Tying/D001,1
35,frames/Needle_Passing/I004,frames/Needle_Passing/C005,1
53,frames/Suturing/H005,frames/Suturing/C005,1
261,frames/ChopstickUsing/C5,frames/ChopstickUsing/G4,1
277,frames/Suturing/F001,frames/Suturing/G004,1
310,frames/Knot_Tying/B001,frames/Knot_Tying/G001,1
19,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/C1,1
40,frames/DoughRolling/S07,frames/DoughRolling/S09,1
64,frames/ChopstickUsing/G2,frames/ChopstickUsing/F3,1
51,frames/ChopstickUsing/D1,frames/ChopstickUsing/B4,1
90,frames/Suturing/B003,frames/Suturing/G003,1
300,frames/Knot_Tying/F001,frames/Knot_Tying/I002,1
